mondo,pathways
MONDO:0032942,hsa04340
MONDO:0032941,hsa03015
MONDO:0007987,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0032943,hsa04340
MONDO:0007982,hsa04080;hsa04928;hsa04961
MONDO:0007984,hsa04928;hsa05202
MONDO:0007983,hsa04974
MONDO:0032931,
MONDO:0007974,
MONDO:0032930,hsa02010;hsa04142
MONDO:0032932,
MONDO:0007979,hsa04014;hsa04072;hsa04360;hsa04625;hsa04630;hsa04650;hsa04670;hsa04722;hsa04920;hsa04931;hsa05120;hsa05130;hsa05168;hsa05205;hsa05208;hsa05211;hsa05220;hsa05235
MONDO:0032935,
MONDO:0032934,hsa04022;hsa04024;hsa04270;hsa04510;hsa04611;hsa04810;hsa04921;hsa05205
MONDO:0032937,
MONDO:0032936,
MONDO:0032939,
MONDO:0032938,hsa04514;hsa04530;hsa04670;hsa05120
MONDO:0007970,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04066;hsa04068;hsa04071;hsa04072;hsa04114;hsa04140;hsa04150;hsa04151;hsa04210;hsa04218;hsa04270;hsa04370;hsa04371;hsa04380;hsa04510;hsa04540;hsa04550;hsa04613;hsa04620;hsa04650;hsa04660;hsa04662;hsa04664;hsa04666;hsa04668;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04914;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04928;hsa04929;hsa04934;hsa04935;hsa05010;hsa05022;hsa05034;hsa05132;hsa05135;hsa05160;hsa05161;hsa05163;hsa05164;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05212;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235
MONDO:0018657,
MONDO:0032940,
MONDO:0032920,
MONDO:0032922,
MONDO:0032921,
MONDO:0032924,
MONDO:0032923,
MONDO:0032926,hsa03013;hsa05014
MONDO:0032925,hsa04621
MONDO:0032928,
MONDO:0032927,hsa00051;hsa00561;hsa01100;hsa01200;hsa04622
MONDO:0007999,
MONDO:0032911,hsa05166
MONDO:0032910,hsa04714
MONDO:0032913,hsa04010;hsa04014;hsa04015;hsa04020;hsa04151;hsa04510;hsa05200;hsa05224
MONDO:0032912,hsa04714;hsa05225
MONDO:0032915,hsa04014;hsa04015;hsa04020;hsa04022;hsa04024;hsa04070;hsa04114;hsa04218;hsa04261;hsa04270;hsa04371;hsa04625;hsa04713;hsa04720;hsa04722;hsa04728;hsa04740;hsa04744;hsa04750;hsa04910;hsa04912;hsa04915;hsa04916;hsa04921;hsa04922;hsa04924;hsa04925;hsa04970;hsa04971;hsa05010;hsa05012;hsa05022;hsa05031;hsa05034;hsa05133;hsa05152;hsa05163;hsa05167;hsa05170;hsa05200;hsa05214;hsa05417;hsa05418
MONDO:0032914,
MONDO:0032917,
MONDO:0032916,
MONDO:0032919,hsa04390;hsa04724;hsa05016;hsa05022;hsa05030
MONDO:0032918,hsa00040;hsa00053;hsa00520;hsa01100;hsa01240;hsa01250
MONDO:0032898,
MONDO:0032897,
MONDO:0032899,hsa03060
MONDO:0032887,
MONDO:0032886,hsa04022;hsa04270;hsa04911;hsa04924;hsa04970;hsa04972
MONDO:0032889,hsa03008;hsa04064;hsa04137;hsa04310;hsa04520;hsa05010;hsa05020;hsa05022;hsa05162;hsa05235
MONDO:0032888,
MONDO:0032890,hsa03040
MONDO:0032892,
MONDO:0032891,
MONDO:0032894,
MONDO:0032893,
MONDO:0032896,
MONDO:0032895,hsa00040;hsa00052;hsa00500;hsa00520;hsa01100;hsa01240;hsa01250
MONDO:0032876,hsa04520;hsa04666;hsa04810;hsa05100;hsa05130;hsa05131;hsa05231
MONDO:0032875,
MONDO:0032878,hsa04360;hsa04514
MONDO:0032877,hsa01522;hsa04330;hsa04658;hsa05200;hsa05207;hsa05224
MONDO:0032879,
MONDO:0005298,hsa04151;hsa04510;hsa04512;hsa04611;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05205;hsa05415
MONDO:0005298,hsa04151;hsa04510;hsa04512;hsa04611;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05205;hsa05415
MONDO:0005298,hsa04150;hsa04310;hsa04928;hsa05010;hsa05022;hsa05200;hsa05224;hsa05225;hsa05226
MONDO:0005298,hsa04080;hsa04380
MONDO:0005298,
MONDO:0032881,
MONDO:0032880,hsa00220;hsa00250;hsa00270;hsa00330;hsa00350;hsa00360;hsa00400;hsa01100;hsa01200;hsa01210;hsa01230;hsa04975
MONDO:0032883,
MONDO:0032882,hsa00270;hsa01100;hsa05206
MONDO:0032885,hsa03010;hsa05171
MONDO:0032884,hsa04014;hsa04015;hsa04022;hsa04024;hsa04062;hsa04071;hsa04072;hsa04144;hsa04150;hsa04270;hsa04310;hsa04350;hsa04360;hsa04510;hsa04520;hsa04530;hsa04611;hsa04621;hsa04625;hsa04660;hsa04670;hsa04722;hsa04810;hsa04921;hsa04928;hsa04972;hsa05100;hsa05130;hsa05131;hsa05132;hsa05133;hsa05135;hsa05152;hsa05163;hsa05200;hsa05203;hsa05205;hsa05206;hsa05210;hsa05417;hsa05418
MONDO:0007818,hsa01521;hsa04062;hsa04066;hsa04068;hsa04217;hsa04550;hsa04630;hsa04659;hsa04917;hsa04920;hsa04931;hsa04933;hsa04935;hsa05145;hsa05160;hsa05161;hsa05162;hsa05163;hsa05167;hsa05169;hsa05171;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05212;hsa05221;hsa05223;hsa05235;hsa05321;hsa05417
MONDO:0007817,hsa04071;hsa04072;hsa04664;hsa05310
MONDO:0007817,hsa04060;hsa04151;hsa04630;hsa04640;hsa04658;hsa04659;hsa05200;hsa05321
MONDO:0007817,hsa04060;hsa04630;hsa04659;hsa05321
MONDO:0007817,hsa00565;hsa01100
MONDO:0007819,hsa04340;hsa04360;hsa05200;hsa05205;hsa05217;hsa05226
MONDO:0007810,
MONDO:0007812,
MONDO:0007813,
MONDO:0007806,
MONDO:0007808,
MONDO:0007843,hsa05202
MONDO:0007843,hsa00310;hsa01100;hsa04934
MONDO:0007845,hsa01521;hsa01523;hsa04060;hsa04061;hsa04066;hsa04068;hsa04151;hsa04218;hsa04620;hsa04621;hsa04623;hsa04625;hsa04630;hsa04640;hsa04657;hsa04659;hsa04668;hsa04672;hsa04931;hsa04932;hsa04933;hsa04936;hsa05010;hsa05020;hsa05022;hsa05130;hsa05132;hsa05133;hsa05134;hsa05135;hsa05142;hsa05143;hsa05144;hsa05146;hsa05152;hsa05161;hsa05162;hsa05163;hsa05164;hsa05166;hsa05167;hsa05168;hsa05169;hsa05171;hsa05200;hsa05202;hsa05321;hsa05323;hsa05332;hsa05410;hsa05417
MONDO:0007844,hsa04010;hsa04014;hsa04015;hsa04020;hsa04151;hsa04520;hsa04550;hsa04714;hsa04810;hsa04928;hsa05200;hsa05205;hsa05215;hsa05218;hsa05224;hsa05230
MONDO:0007846,
MONDO:0007849,hsa04217;hsa04621;hsa04625;hsa05130;hsa05131;hsa05132;hsa05133;hsa05135;hsa05164;hsa05171;hsa05417
MONDO:0007848,hsa04550;hsa04950
MONDO:0007841,
MONDO:0007834,hsa04930;hsa04950
MONDO:0007836,
MONDO:0007829,
MONDO:0007828,
MONDO:0007803,hsa00130;hsa01100;hsa01240
MONDO:0007805,
MONDO:0007804,hsa04024;hsa04340;hsa05200;hsa05217
MONDO:0032865,
MONDO:0032864,hsa03018
MONDO:0032867,
MONDO:0032866,hsa04310;hsa04390;hsa04550;hsa04810;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05206;hsa05210;hsa05213;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0032869,
MONDO:0032868,hsa01522;hsa01524;hsa04068;hsa04110;hsa04115;hsa04120;hsa04144;hsa04151;hsa04218;hsa04625;hsa04919;hsa05131;hsa05163;hsa05165;hsa05169;hsa05200;hsa05202;hsa05203;hsa05205;hsa05206;hsa05214;hsa05215;hsa05218;hsa05219;hsa05220
MONDO:0032870,hsa04144
MONDO:0032872,
MONDO:0032871,
MONDO:0032874,
MONDO:0032873,hsa00830;hsa01100
MONDO:0032854,hsa04911;hsa04929
MONDO:0032853,hsa05412
MONDO:0032855,
MONDO:0032858,
MONDO:0032857,
MONDO:0032859,
MONDO:0007892,hsa00564;hsa01100
MONDO:0007895,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0032860,
MONDO:0032863,
MONDO:0032862,hsa05206
MONDO:0032842,
MONDO:0032845,hsa05014;hsa05016;hsa05022
MONDO:0032844,
MONDO:0032846,
MONDO:0032849,hsa04141
MONDO:0032848,hsa04217;hsa04380;hsa04621;hsa04625;hsa04630;hsa05160;hsa05162;hsa05164;hsa05165;hsa05167;hsa05168;hsa05169;hsa05171;hsa05203
MONDO:0020854,hsa04742;hsa04960
MONDO:0020855,
MONDO:0020852,
MONDO:0020853,
MONDO:0020858,hsa00190;hsa01100;hsa04714;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208;hsa05415
MONDO:0020856,
MONDO:0020857,
MONDO:0032850,
MONDO:0032852,hsa05412
MONDO:0032851,hsa03018
MONDO:0032832,hsa03018
MONDO:0032831,
MONDO:0032834,
MONDO:0032833,
MONDO:0032836,
MONDO:0032835,
MONDO:0032838,hsa00600;hsa01100
MONDO:0032839,hsa04010;hsa04014;hsa04024;hsa04072;hsa04137;hsa04140;hsa04218;hsa04371;hsa04625;hsa04810;hsa05205
MONDO:0032841,
MONDO:0032821,hsa05202
MONDO:0032820,hsa04010;hsa04014;hsa04015;hsa04024;hsa04062;hsa04071;hsa04310;hsa04360;hsa04370;hsa04510;hsa04520;hsa04650;hsa04662;hsa04664;hsa04810;hsa05135;hsa05163;hsa05170;hsa05200;hsa05210;hsa05212;hsa05231;hsa05416;hsa05418
MONDO:0032823,hsa04144;hsa04721;hsa04961;hsa05016
MONDO:0007866,
MONDO:0032822,hsa00563;hsa01100
MONDO:0007868,hsa00790;hsa01100;hsa01240;hsa04727
MONDO:0007868,hsa04080
MONDO:0032824,hsa00563;hsa01100
MONDO:0032827,hsa04022;hsa04270;hsa04911;hsa04924;hsa04970;hsa04972
MONDO:0032826,
MONDO:0032829,hsa03020;hsa05016
MONDO:0032828,hsa04146;hsa04213;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05208
MONDO:0007862,hsa05202
MONDO:0020837,hsa04110;hsa05170
MONDO:0020835,hsa05143;hsa05144
MONDO:0032830,
MONDO:0007854,hsa04140;hsa04142;hsa04210;hsa04612;hsa04621;hsa04924
MONDO:0032810,hsa04621
MONDO:0007856,
MONDO:0032812,hsa04080;hsa04723;hsa04727;hsa04742;hsa05032;hsa05033
MONDO:0032811,hsa00230;hsa01100;hsa04740;hsa04744
MONDO:0007858,
MONDO:0032814,hsa04151;hsa04510;hsa04512;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0032813,hsa04080;hsa04723;hsa04727;hsa04742;hsa05032;hsa05033
MONDO:0032816,
MONDO:0007859,hsa05150
MONDO:0032815,
MONDO:0032818,
MONDO:0032817,
MONDO:0032819,hsa04020;hsa04080
MONDO:0007850,
MONDO:0020850,
MONDO:0020851,
MONDO:0007852,
MONDO:0007851,
MONDO:0020841,
MONDO:0020847,
MONDO:0020848,hsa05132
MONDO:0020845,hsa03440;hsa03460
MONDO:0020846,
MONDO:0020849,hsa04064;hsa04210;hsa04217;hsa04620;hsa04621;hsa04622;hsa04623;hsa04668;hsa04936;hsa05130;hsa05131;hsa05132;hsa05160;hsa05163;hsa05169;hsa05170
MONDO:0032801,hsa04911
MONDO:0007888,hsa00020;hsa00620;hsa01100;hsa01200;hsa04934;hsa05200;hsa05211
MONDO:0032800,
MONDO:0032803,hsa04010;hsa04014;hsa04611;hsa04660;hsa05200;hsa05235
MONDO:0032802,hsa04974
MONDO:0032805,
MONDO:0032804,
MONDO:0032807,hsa00010;hsa00051;hsa00052;hsa00500;hsa00520;hsa00524;hsa01100;hsa01200;hsa01250;hsa04066;hsa04910;hsa04930;hsa04973;hsa05131;hsa05230
MONDO:0032806,hsa00970
MONDO:0007881,hsa04150;hsa04310;hsa04390;hsa04550;hsa04916;hsa04934;hsa05010;hsa05022;hsa05165;hsa05200;hsa05205;hsa05217;hsa05224;hsa05225;hsa05226
MONDO:0032809,
MONDO:0032808,hsa00563;hsa01100
MONDO:0007883,
MONDO:0007885,hsa04151;hsa04510;hsa04512;hsa04974;hsa05165
MONDO:0007875,hsa04010;hsa04510;hsa05132;hsa05205
MONDO:0007872,hsa04010;hsa04014;hsa04015;hsa04020;hsa04151;hsa04810;hsa05200;hsa05207;hsa05218;hsa05224;hsa05226
MONDO:0007872,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05206;hsa05219;hsa05230
MONDO:0007872,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05215;hsa05226;hsa05230
MONDO:0007871,
MONDO:0056797,hsa04530;hsa05130;hsa05131;hsa05418
MONDO:0044792,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04144;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04510;hsa04540;hsa04550;hsa04625;hsa04630;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa05010;hsa05022;hsa05034;hsa05132;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0044792,hsa01521;hsa01522;hsa04010;hsa04012;hsa04014;hsa04015;hsa04062;hsa04068;hsa04071;hsa04072;hsa04137;hsa04140;hsa04150;hsa04151;hsa04210;hsa04211;hsa04213;hsa04218;hsa04360;hsa04370;hsa04371;hsa04540;hsa04550;hsa04625;hsa04650;hsa04660;hsa04662;hsa04664;hsa04714;hsa04720;hsa04722;hsa04725;hsa04726;hsa04730;hsa04810;hsa04910;hsa04912;hsa04915;hsa04916;hsa04917;hsa04919;hsa04921;hsa04926;hsa04929;hsa04933;hsa04935;hsa05010;hsa05022;hsa05034;hsa05160;hsa05161;hsa05163;hsa05165;hsa05166;hsa05167;hsa05170;hsa05200;hsa05203;hsa05205;hsa05206;hsa05207;hsa05208;hsa05210;hsa05211;hsa05213;hsa05214;hsa05215;hsa05216;hsa05218;hsa05219;hsa05220;hsa05221;hsa05223;hsa05224;hsa05225;hsa05226;hsa05230;hsa05231;hsa05235;hsa05417
MONDO:0017178,
MONDO:0032799,
MONDO:0032798,hsa00062;hsa01040;hsa01100;hsa01212
MONDO:0044777,hsa04060
MONDO:0032788,hsa04010;hsa04260;hsa04261;hsa04921;hsa05410;hsa05412;hsa05414
MONDO:0029136,hsa04151;hsa04510;hsa04512;hsa05145;hsa05146;hsa05165;hsa05200;hsa05222;hsa05410;hsa05412;hsa05414;hsa05416
MONDO:0029137,hsa00230;hsa01100;hsa04020;hsa04740;hsa04742;hsa04924;hsa05032
MONDO:0032787,hsa03018
MONDO:0029134,
MONDO:0032789,
MONDO:0029135,hsa00515;hsa01100
MONDO:0029132,hsa04742;hsa04960
MONDO:0029133,
MONDO:0029130,hsa04024;hsa04340;hsa05200;hsa05217
MONDO:0029131,
MONDO:0029138,
MONDO:0044776,
MONDO:0032791,hsa05206
MONDO:0032790,
MONDO:0032793,hsa00310;hsa01100
MONDO:0032792,hsa00750;hsa01100;hsa01240
MONDO:0032795,hsa04012;hsa04020;hsa04024;hsa04066;hsa04114;hsa04217;hsa04261;hsa04310;hsa04360;hsa04713;hsa04720;hsa04722;hsa04725;hsa04728;hsa04740;hsa04750;hsa04911;hsa04912;hsa04916;hsa04921;hsa04922;hsa04925;hsa04934;hsa04971;hsa05012;hsa05022;hsa05031;hsa05152;hsa05200;hsa05205;hsa05214;hsa05415;hsa05417
MONDO:0032794,
MONDO:0032797,
MONDO:0032796,hsa04060;hsa04061;hsa04550;hsa04630;hsa04659;hsa05167;hsa05171;hsa05200;hsa05203
MONDO:0032777,hsa04929
MONDO:0029147,
MONDO:0032776,
MONDO:0029148,
MONDO:0032779,hsa04145;hsa04962;hsa05132
MONDO:0029145,hsa05206
MONDO:0032778,
MONDO:0029143,
MONDO:0029144,hsa00920;hsa01100
MONDO:0029141,hsa04142
MONDO:0029142,
MONDO:0032780,
MONDO:0029140,hsa00563;hsa01100
MONDO:0032782,hsa04060;hsa04061;hsa04144;hsa04151;hsa04630;hsa04658;hsa04659;hsa05162;hsa05166;hsa05200;hsa05202
MONDO:0032781,
MONDO:0032784,hsa04010;hsa04020;hsa04721;hsa04723;hsa04725;hsa04726;hsa04727;hsa04728;hsa04930;hsa05016;hsa05020;hsa05022;hsa05032;hsa05033;hsa05207
MONDO:0032783,
MONDO:0032786,hsa04010;hsa04014;hsa04015;hsa04072;hsa04137;hsa04140;hsa04218;hsa04371;hsa04625;hsa04810;hsa05205
MONDO:0032785,
MONDO:0032766,hsa03320;hsa04975;hsa04977;hsa04979;hsa05143;hsa05417
MONDO:0032765,hsa04360
MONDO:0032768,hsa04714;hsa05225
MONDO:0032767,
MONDO:0020780,
MONDO:0020781,
MONDO:0020784,hsa04710
MONDO:0020785,hsa04360
MONDO:0020783,hsa04010;hsa04014;hsa04360
MONDO:0020777,hsa00051;hsa00520;hsa01100;hsa01250
MONDO:0020778,
MONDO:0020775,hsa00510;hsa00513;hsa00533;hsa01100;hsa05202
MONDO:0032771,hsa00020;hsa00310;hsa00380;hsa01100;hsa01200
MONDO:0032770,hsa04714;hsa05225
MONDO:0032773,
MONDO:0032772,hsa04010;hsa04014;hsa04015;hsa04060;hsa04061;hsa04151;hsa04380;hsa04640;hsa05200;hsa05202;hsa05221
MONDO:0032775,
MONDO:0018467,hsa04142
MONDO:0032774,
MONDO:0032755,hsa04010
MONDO:0032757,
MONDO:0032756,hsa04010;hsa04020;hsa04022;hsa04024;hsa04260;hsa04261;hsa04270;hsa04713;hsa04720;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04742;hsa04911;hsa04912;hsa04921;hsa04924;hsa04925;hsa04927;hsa04929;hsa04930;hsa04934;hsa04935;hsa05010;hsa05020;hsa05022;hsa05031;hsa05207;hsa05410;hsa05412;hsa05414
MONDO:0032759,hsa04136;hsa04140;hsa05010;hsa05014;hsa05016;hsa05017;hsa05022;hsa05131
MONDO:0032758,
MONDO:0020791,hsa04915;hsa05150
MONDO:0007379,hsa04915;hsa05150
MONDO:0020790,hsa04360
MONDO:0011810,hsa04360
MONDO:0020788,hsa04022;hsa04024;hsa04260;hsa04261;hsa04911;hsa04918;hsa04919;hsa04925;hsa04960;hsa04961;hsa04964;hsa04970;hsa04971;hsa04972;hsa04973;hsa04974;hsa04976;hsa04978
MONDO:0020789,hsa04514;hsa04530;hsa04670;hsa05130;hsa05160
MONDO:0009626,hsa04514;hsa04530;hsa04670;hsa05130;hsa05160
MONDO:0020786,hsa04020;hsa04022;hsa04024;hsa04080;hsa04261;hsa04540;hsa04923;hsa04924;hsa04970;hsa05207;hsa05414
MONDO:0020787,
MONDO:0044738,
MONDO:0018473,hsa04979;hsa05010
MONDO:0032760,hsa05166
MONDO:0032762,
MONDO:0032761,
MONDO:0032764,
MONDO:0032763,hsa04270;hsa04611;hsa04810;hsa04928;hsa05130;hsa05135;hsa05163;hsa05200;hsa05205;hsa05417
MONDO:0007700,hsa00130;hsa00350;hsa00360;hsa01100;hsa01240
MONDO:0007704,
MONDO:0007705,hsa05143;hsa05144
MONDO:0007705,hsa05143;hsa05144
MONDO:0007705,hsa05143;hsa05144
MONDO:0007723,hsa04020;hsa05200;hsa05216;hsa05223;hsa05230
MONDO:0007726,
MONDO:0007728,hsa04330;hsa05010
MONDO:0007727,hsa04010;hsa04060;hsa04061;hsa04064;hsa04071;hsa04150;hsa04210;hsa04215;hsa04217;hsa04380;hsa04668;hsa04920;hsa04931;hsa04932;hsa04936;hsa05010;hsa05014;hsa05022;hsa05130;hsa05131;hsa05132;hsa05142;hsa05145;hsa05152;hsa05160;hsa05163;hsa05164;hsa05165;hsa05166;hsa05167;hsa05168;hsa05170;hsa05171;hsa05417;hsa05418
MONDO:0007718,hsa04950
MONDO:0007709,hsa04151;hsa04510;hsa04512;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0007709,hsa04151;hsa04510;hsa04512;hsa04926;hsa04933;hsa04974;hsa05146;hsa05165;hsa05200;hsa05222
MONDO:0032744,
MONDO:0007788,hsa03320
MONDO:0032746,
MONDO:0032745,
MONDO:0032748,
MONDO:0032747,
MONDO:0032749,hsa00970
MONDO:0007780,
MONDO:0007781,
MONDO:0007781,hsa00140;hsa00830;hsa00980;hsa00982;hsa01100;hsa05204
MONDO:0007781,hsa04072;hsa04080;hsa04261;hsa04270;hsa04614;hsa04924;hsa04925;hsa04927;hsa04931;hsa04933;hsa04934;hsa05200;hsa05410;hsa05414;hsa05415
MONDO:0007781,hsa04020;hsa04022;hsa04072;hsa04080;hsa04261;hsa04270;hsa04371;hsa04614;hsa04924;hsa04925;hsa04927;hsa04933;hsa04934;hsa05171;hsa05200;hsa05415
MONDO:0007781,
MONDO:0007781,hsa04014;hsa04062;hsa04151;hsa04371;hsa04713;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04742;hsa04926;hsa05032;hsa05034;hsa05163;hsa05167;hsa05170;hsa05200
MONDO:0007781,hsa04022;hsa04024;hsa04260;hsa04261;hsa04911;hsa04918;hsa04919;hsa04925;hsa04960;hsa04961;hsa04964;hsa04970;hsa04971;hsa04972;hsa04973;hsa04974;hsa04976;hsa04978
MONDO:0007781,hsa00220;hsa00330;hsa01100;hsa04020;hsa04022;hsa04066;hsa04071;hsa04151;hsa04370;hsa04371;hsa04611;hsa04915;hsa04921;hsa04926;hsa04931;hsa04933;hsa05415;hsa05417;hsa05418
MONDO:0007781,hsa00590;hsa01100
MONDO:0007781,
MONDO:0007784,hsa04080;hsa04919
MONDO:0020762,
MONDO:0020763,hsa04024;hsa04066;hsa04068;hsa04110;hsa04310;hsa04330;hsa04350;hsa04520;hsa04630;hsa04720;hsa04916;hsa04919;hsa04922;hsa04935;hsa05016;hsa05152;hsa05161;hsa05164;hsa05165;hsa05166;hsa05167;hsa05200;hsa05203;hsa05206;hsa05211;hsa05215
MONDO:0007783,hsa04020;hsa04371;hsa04713;hsa04730;hsa04921;hsa05017;hsa05020;hsa05022
MONDO:0007785,hsa04918
MONDO:0020756,hsa04010;hsa04020;hsa04721;hsa04723;hsa04724;hsa04725;hsa04726;hsa04727;hsa04728;hsa04730;hsa04742;hsa04930;hsa05017;hsa05032;hsa05033;hsa05207
MONDO:0044724,
MONDO:0044725,
MONDO:0020754,hsa04270
MONDO:0044726,
MONDO:0032751,
MONDO:0032750,
MONDO:0032753,
MONDO:0032752,hsa00970
MONDO:0032733,hsa00220;hsa00250;hsa00470;hsa01100;hsa04724;hsa04727;hsa04964;hsa05206;hsa05230
MONDO:0007777,
MONDO:0032732,
MONDO:0032735,
MONDO:0007779,
MONDO:0032737,
MONDO:0032736,
MONDO:0032739,hsa03015;hsa04071;hsa04151;hsa04152;hsa04261;hsa04728;hsa05165
MONDO:0032738,hsa03015;hsa04071;hsa04151;hsa04152;hsa04261;hsa04728;hsa05165
MONDO:0020770,hsa04714
MONDO:0007771,hsa04010;hsa04014;hsa04015;hsa04072;hsa04151;hsa04640;hsa04916;hsa05200
MONDO:0020772,
MONDO:0044721,hsa04014;hsa04015;hsa04064;hsa04650;hsa04658;hsa04659;hsa04660;hsa04664;hsa04666;hsa05135;hsa05235
MONDO:0020766,hsa04514
MONDO:0020765,hsa04514
MONDO:0044714,
MONDO:0020769,hsa04024;hsa04066;hsa04068;hsa04110;hsa04310;hsa04330;hsa04350;hsa04520;hsa04630;hsa04720;hsa04916;hsa04919;hsa04922;hsa04935;hsa05016;hsa05152;hsa05161;hsa05164;hsa05165;hsa05166;hsa05167;hsa05200;hsa05203;hsa05206;hsa05211;hsa05215
MONDO:0044718,hsa00600;hsa01100
MONDO:0032740,hsa04070
MONDO:0032742,hsa03013;hsa05014
MONDO:0032741,
MONDO:0032721,hsa04141
MONDO:0032724,
MONDO:0032723,
MONDO:0032726,
MONDO:0032725,hsa04080;hsa04723;hsa04727;hsa05032;hsa05033
MONDO:0032728,hsa04146
MONDO:0032729,
MONDO:0020740,hsa01523;hsa04010;hsa04014;hsa04062;hsa04064;hsa04151;hsa04210;hsa04380;hsa04620;hsa04621;hsa04622;hsa04623;hsa04625;hsa04657;hsa04658;hsa04659;hsa04660;hsa04662;hsa04668;hsa04920;hsa04936;hsa05010;hsa05120;hsa05130;hsa05131;hsa05132;hsa05135;hsa05142;hsa05145;hsa05160;hsa05161;hsa05162;hsa05163;hsa05164;hsa05165;hsa05166;hsa05167;hsa05168;hsa05169;hsa05170;hsa05171;hsa05200;hsa05203;hsa05208;hsa05212;hsa05215;hsa05220;hsa05221;hsa05222;hsa05235;hsa05340;hsa05417;hsa05418
MONDO:0020741,hsa00010;hsa00053;hsa00071;hsa00260;hsa00280;hsa00310;hsa00330;hsa00340;hsa00380;hsa00410;hsa00561;hsa00620;hsa01100;hsa04936
MONDO:0020733,hsa04350
MONDO:0044701,
MONDO:0020734,hsa00230;hsa01100
MONDO:0044702,
MONDO:0020737,
MONDO:0020738,hsa04145;hsa04540;hsa05010;hsa05012;hsa05014;hsa05016;hsa05020;hsa05022;hsa05130;hsa05132
MONDO:0020735,hsa01522;hsa04015;hsa04020;hsa04024;hsa04072;hsa04261;hsa04270;hsa04540;hsa04611;hsa04713;hsa04714;hsa04724;hsa04726;hsa04728;hsa04730;hsa04750;hsa04911;hsa04912;hsa04913;hsa04915;hsa04916;hsa04918;hsa04921;hsa04922;hsa04923;hsa04924;hsa04925;hsa04926;hsa04927;hsa04928;hsa04934;hsa04935;hsa04961;hsa04962;hsa04970;hsa04971;hsa04972;hsa04976;hsa05012;hsa05030;hsa05031;hsa05032;hsa05034;hsa05110;hsa05142;hsa05146;hsa05163;hsa05165;hsa05200;hsa05207;hsa05414
MONDO:0020736,
MONDO:0020739,hsa00100;hsa01100;hsa04928;hsa05206
MONDO:0032730,hsa00600;hsa01100;hsa04071
MONDO:0032710,
MONDO:0007798,hsa00730;hsa00790;hsa01100;hsa01240
MONDO:0032712,hsa03010
MONDO:0032715,
MONDO:0032714,
MONDO:0032717,hsa04060
MONDO:0032716,
MONDO:0007791,hsa04621;hsa04928
MONDO:0007790,hsa04625;hsa05161;hsa05166;hsa05203
MONDO:0007790,hsa04514
MONDO:0007790,
MONDO:0007790,
MONDO:0007793,hsa01521;hsa04010;hsa04014;hsa04015;hsa04020;hsa04144;hsa04151;hsa04550;hsa04810;hsa05200;hsa05206;hsa05219;hsa05230
